"floors","rooms","width","length","size","area_name","region_name","price","living_size","toilets","ward_name","direction","directionNumber","balconydirection","balconydirectionNumber"
"","2","","","75","Quận Gò Vấp","Tp Hồ Chí Minh","3520000000","0","2","Phường 3","","0","","0"
"","1","","","31","Huyện Gia Lâm","Hà Nội","980000000","0","1","Thị trấn Trâu Quỳ","","0","","0"
"","2","","","68","Huyện Gia Lâm","Hà Nội","1850000000","0","2","Thị trấn Trâu Quỳ","","0","","0"
"","2","","","69.1","Huyện Bình Chánh","Tp Hồ Chí Minh","1780000000","0","2","Xã Phong Phú","","0","","0"
"","3","","","100","Quận 7","Tp Hồ Chí Minh","4800000000","0","2","Phường Tân Hưng","","0","","0"
"","1","","","56","Quận 7","Tp Hồ Chí Minh","2800000000","0","1","Phường Tân Hưng","","2","","1"
"","3","","","175","Quận 7","Tp Hồ Chí Minh","7300000000","0","2","Phường Tân Phong","","0","","0"
"","3","","","83","Quận Bắc Từ Liêm","Hà Nội","4650000000","0","2","Phường Cổ Nhuế 2","","1","","8"
"","2","","","50","Quận 6","Tp Hồ Chí Minh","1890000000","0","1","Phường 10","","4","","3"
"","2","","","94","Quận 6","Tp Hồ Chí Minh","3900000000","0","2","Phường 11","","0","","0"
"","2","","","58","Huyện Nhà Bè","Tp Hồ Chí Minh","2250000000","0","1","Xã Phước Kiển","","0","","0"
"","2","","","60","Thành phố Thuận An","Bình Dương","230000000","0","2","Phường Thuận Giao","","0","","0"
"","2","","","50","Thành phố Dĩ An","Bình Dương","1550000000","0","2","Phường Tân Đông Hiệp","","0","","0"
"","2","","","52","Quận Phú Nhuận","Tp Hồ Chí Minh","2400000000","0","1","Phường 9","","7","","6"
"","2","","","77","Quận 7","Tp Hồ Chí Minh","2450000000","0","2","Phường Phú Thuận","","0","","0"
"","2","","","70","Quận 7","Tp Hồ Chí Minh","2300000000","0","2","Phường Phú Thuận","","7","","6"
"","3","","","110","Quận 7","Tp Hồ Chí Minh","7300000000","0","2","Phường Tân Phong","","0","","0"
"","3","","","117","Thành phố Thủ Đức","Tp Hồ Chí Minh","9500000000","0","2","Phường Bình Trưng Tây (Quận 2 cũ)","","0","","0"
"","2","","","75","Thành phố Dĩ An","Bình Dương","2450000000","0","2","Phường An Bình","","0","","0"
"","2","","","78","Huyện Bình Chánh","Tp Hồ Chí Minh","3600000000","0","2","Xã Bình Hưng","","0","","0"
"","2","","","71.2","Quận Bình Tân","Tp Hồ Chí Minh","2000000000","0","0","Phường Tân Tạo","","0","","0"
"","3","","","105","Quận 8","Tp Hồ Chí Minh","3700000000","0","2","Phường 5","","0","","0"
"","2","","","65","Quận Hoàng Mai","Hà Nội","1720000000","0","2","Phường Hoàng Liệt","","0","","0"
"","3","","","90","Quận Bình Thạnh","Tp Hồ Chí Minh","10000000000","0","3","Phường 19","","1","","2"
"","2","","","53","Thành phố Thuận An","Bình Dương","1170000000","0","1","Phường Vĩnh Phú","","0","","0"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2370000000","0","2","Phường Phước Long A (Quận 9 cũ)","","0","","0"
"","1","","","51","Quận Bình Tân","Tp Hồ Chí Minh","2496000000","0","1","Phường An Lạc","","0","","0"
"","2","","","69","Quận 7","Tp Hồ Chí Minh","2250000000","0","2","Phường Phú Thuận","","0","","0"
"","3","","","118","Quận 7","Tp Hồ Chí Minh","5500000000","0","0","Phường Tân Hưng","","0","","0"
"","1","","","31","Quận 10","Tp Hồ Chí Minh","1400000000","0","1","Phường 12","","0","","0"
"","3","","","85","Quận 7","Tp Hồ Chí Minh","3700000000","0","2","Phường Tân Phú","","0","","0"
"","3","","","75","Quận 6","Tp Hồ Chí Minh","2700000000","0","2","Phường 14","","0","Hướng Nam","3"
"","2","","","79","Quận Bình Tân","Tp Hồ Chí Minh","3050000000","0","2","Phường An Lạc","","0","","0"
"","2","","","50","Quận Bình Tân","Tp Hồ Chí Minh","2400000000","0","1","Phường An Lạc","","0","","0"
"","2","","","85","Quận 7","Tp Hồ Chí Minh","3600000000","0","2","Phường Tân Phú","","0","","0"
"","1","","","45","Quận Bình Tân","Tp Hồ Chí Minh","2100000000","0","0","Phường An Lạc","","0","","0"
"","3","","","122","Quận Tân Bình","Tp Hồ Chí Minh","3350000000","0","2","Phường 15","","7","Hướng Đông Nam","6"
"","2","","","70","Quận Bắc Từ Liêm","Hà Nội","2100000000","0","2","Phường Đông Ngạc","","0","","3"
"","2","","","65","Huyện Bình Chánh","Tp Hồ Chí Minh","1900000000","0","2","Xã Phong Phú","","0","","0"
"","3","","","82","Huyện Bình Chánh","Tp Hồ Chí Minh","2400000000","0","2","Xã Phong Phú","","6","","7"
"","1","","","52","Huyện Bình Chánh","Tp Hồ Chí Minh","1700000000","0","1","Xã Phong Phú","","7","","6"
"","2","","","50","Huyện Bình Chánh","Tp Hồ Chí Minh","1300000000","0","2","Xã Phong Phú","","0","","0"
"","2","","","77","Quận Bình Thạnh","Tp Hồ Chí Minh","4500000000","0","2","Phường 25","","0","","0"
"","2","","","51","Quận 12","Tp Hồ Chí Minh","1350000000","0","1","Phường Tân Thới Nhất","","0","","0"
"","2","","","94","Quận 6","Tp Hồ Chí Minh","3650000000","0","2","Phường 1","","1","","2"
"","2","","","66","Quận Bình Tân","Tp Hồ Chí Minh","50000000","0","2","Phường An Lạc","","0","","0"
"","1","","","54","Quận Bình Tân","Tp Hồ Chí Minh","2600000000","0","1","Phường An Lạc","","0","","0"
"","2","","","54","Quận Bình Tân","Tp Hồ Chí Minh","2600000000","0","2","Phường An Lạc","","0","","0"
"","3","","","83","Huyện Bình Chánh","Tp Hồ Chí Minh","4200000000","0","2","Xã Bình Hưng","","0","","0"
"","3","","","75","Quận 6","Tp Hồ Chí Minh","2550000000","0","2","Phường 14","","0","","0"
"","2","","","72","Quận Liên Chiểu","Đà Nẵng","1250000000","0","2","Phường Hòa Khánh Bắc","","0","","0"
"","2","","","77","Huyện Nhà Bè","Tp Hồ Chí Minh","1870000000","0","2","Xã Phú Xuân","","5","","0"
"","2","","","55","Thành phố Dĩ An","Bình Dương","1470000000","0","1","Phường Dĩ An","","4","Hướng Tây Nam","8"
"","1","","","55","Quận 11","Tp Hồ Chí Minh","2350000000","0","1","Phường 7","","0","","0"
"","3","","","74","Quận 7","Tp Hồ Chí Minh","3250000000","0","2","Phường Phú Mỹ","","0","","0"
"","1","","","46","Thành phố Thủ Đức","Tp Hồ Chí Minh","2000000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","5","","8"
"","3","","","92","Quận Bình Thạnh","Tp Hồ Chí Minh","5300000000","0","2","Phường 25","","0","","0"
"","2","","","70","Quận Ngũ Hành Sơn","Đà Nẵng","3000000000","0","2","Phường Khuê Mỹ","","0","","0"
"","2","","","54","Huyện Bình Chánh","Tp Hồ Chí Minh","950000000","0","0","Xã An Phú Tây","","0","","0"
"","2","","","54","Quận Tân Phú","Tp Hồ Chí Minh","2400000000","0","2","Phường Hiệp Tân","","0","","0"
"","2","","","60","Quận 8","Tp Hồ Chí Minh","2470000","0","2","Phường 6","","0","","0"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","2150000000","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","85","Quận 7","Tp Hồ Chí Minh","3190000000","0","2","Phường Bình Thuận","","3","","2"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2881000000","0","0","Phường Long Bình (Quận 9 cũ)","","0","","0"
"","1","","","51","Thành phố Thủ Đức","Tp Hồ Chí Minh","1978000000","0","1","Phường Long Bình (Quận 9 cũ)","","0","","0"
"","3","","","81","Thành phố Thủ Đức","Tp Hồ Chí Minh","3200000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","6","","7"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2490000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","1990000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","5","","8"
"","1","","","51","Quận Bình Tân","Tp Hồ Chí Minh","2496000000","0","1","Phường An Lạc","","0","","0"
"","2","","","82","Quận Tân Phú","Tp Hồ Chí Minh","2600000000","0","2","Phường Phú Thọ Hòa","","0","","0"
"","1","","","30","Thành phố Thủ Đức","Tp Hồ Chí Minh","1250000000","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","97","Quận 7","Tp Hồ Chí Minh","2500000000","0","2","Phường Tân Kiểng","","0","","0"
"","3","","","104","Quận Tân Phú","Tp Hồ Chí Minh","4200000000","0","2","Phường Sơn Kỳ","","0","","0"
"","3","","","78","Quận Tân Phú","Tp Hồ Chí Minh","2950000000","0","2","Phường Sơn Kỳ","","0","","0"
"","2","","","67","Quận Tân Phú","Tp Hồ Chí Minh","2500000000","0","2","Phường Sơn Kỳ","","0","","0"
"","1","","","52","Huyện Bình Chánh","Tp Hồ Chí Minh","1680000000","0","1","Xã Phong Phú","","7","","6"
"","3","","","100","Quận Bình Thạnh","Tp Hồ Chí Minh","10800000000","0","3","Phường 22","","6","","7"
"","2","","","138","Quận 8","Tp Hồ Chí Minh","6700000000","0","2","Phường 6","","0","","0"
"","2","","","69","Quận 7","Tp Hồ Chí Minh","2750000000","0","2","Phường Tân Phong","","2","Hướng Nam","3"
"","2","","","65","Quận Tân Phú","Tp Hồ Chí Minh","2880000000","0","1","Phường Sơn Kỳ","","0","","0"
"","1","","","46.5","Thành phố Thủ Đức","Tp Hồ Chí Minh","2950000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","2","","7"
"","1","","","53","Quận Tân Phú","Tp Hồ Chí Minh","2285000000","0","1","Phường Sơn Kỳ","","0","","0"
"","2","","","73","Thành phố Thuận An","Bình Dương","1790000000","0","2","Phường Lái Thiêu","","0","","0"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2800000000","0","2","Phường Long Thạnh Mỹ (Quận 9 cũ)","","8","","5"
"","2","","","138","Quận 8","Tp Hồ Chí Minh","6700000000","0","2","Phường 6","","0","","0"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","1950000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","6","","7"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","2000000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","8","","5"
"","3","","","90","Quận Bình Thạnh","Tp Hồ Chí Minh","10000000000","0","3","Phường 19","","0","","3"
"","2","","","65","Quận 7","Tp Hồ Chí Minh","3500000000","0","2","Phường Tân Thuận Tây","","0","","0"
"","5","","","160","Quận 7","Tp Hồ Chí Minh","7600000000","0","5","Phường Tân Thuận Tây","","0","","0"
"","2","","","60","Quận 8","Tp Hồ Chí Minh","2250000000","0","2","Phường 4","","0","","0"
"","2","","","64.5","Quận 7","Tp Hồ Chí Minh","2280000000","0","2","Phường Phú Mỹ","","0","","0"
"","3","","","110","Quận 7","Tp Hồ Chí Minh","3300000000","0","2","Phường Phú Thuận","","3","","4"
"","2","","","70","Quận 8","Tp Hồ Chí Minh","2090000000","0","2","Phường 4","","0","","0"
"","3","","","99","Quận Gò Vấp","Tp Hồ Chí Minh","5200000000","0","2","Phường 10","","0","","0"
"","1","","","37","Thành phố Thủ Đức","Tp Hồ Chí Minh","1700000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","2","","","58","Quận Hai Bà Trưng","Hà Nội","690000000","0","2","Phường Bạch Mai","","0","","0"
"","2","","","56","Quận Tây Hồ","Hà Nội","685000000","0","2","Phường Phú Thượng","","0","","0"
"","2","","","52","Quận 7","Tp Hồ Chí Minh","3300000000","0","1","Phường Tân Thuận Tây","","0","","0"
"","1","","","47","Thành phố Thủ Đức","Tp Hồ Chí Minh","1650000000","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","2","","","72","Quận Ngũ Hành Sơn","Đà Nẵng","570000000","0","2","Phường Hoà Hải","","0","","0"
"","1","","","30","Thành phố Thủ Đức","Tp Hồ Chí Minh","1299999999","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","4","","","118","Quận Nam Từ Liêm","Hà Nội","5200000000","0","2","Phường Tây Mỗ","","0","","0"
"","2","","","103.6","Thành phố Thủ Đức","Tp Hồ Chí Minh","3893000000","0","0","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","75","Quận Nam Từ Liêm","Hà Nội","3300000000","0","2","Phường Tây Mỗ","","0","","6"
"","2","","","58","Quận Ba Đình","Hà Nội","700000000","0","2","Phường Vĩnh Phúc","","0","","0"
"","3","","","100","Quận Bình Thạnh","Tp Hồ Chí Minh","11600000000","0","2","Phường 22","","3","","4"
"","2","","","56","Quận Hà Đông","Hà Nội","1450000000","0","0","Phường Kiến Hưng","","8","","0"
"","3","","","102","Thành phố Thủ Đức","Tp Hồ Chí Minh","10900000000","0","3","Phường Thảo Điền (Quận 2 cũ)","","0","","0"
"","2","","","59","Thành phố Thủ Đức","Tp Hồ Chí Minh","2040000000","0","1","Phường Long Thạnh Mỹ (Quận 9 cũ)","","0","","0"
"","3","","","67","Huyện Gia Lâm","Hà Nội","1650000000","0","2","Xã Đặng Xá","","6","","0"
"","2","","","43","Quận 10","Tp Hồ Chí Minh","1950000000","0","1","Phường 15","","0","","0"
"","4","","","195","Thành phố Thủ Đức","Tp Hồ Chí Minh","8200000000","0","4","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","76","Thành phố Thủ Đức","Tp Hồ Chí Minh","3850000000","0","2","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","58","Quận Thanh Xuân","Hà Nội","700000000","0","2","Phường Thượng Đình","","0","","0"
"","2","","","101","Thành phố Thủ Đức","Tp Hồ Chí Minh","5000000000","0","2","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","58","Quận Hoàng Mai","Hà Nội","690000000","0","2","Phường Tương Mai","","0","","0"
"","2","","","56","Thành phố Thủ Đức","Tp Hồ Chí Minh","3270000000","0","1","Phường An Phú (Quận 2 cũ)","","7","","6"
"","2","","","58","Quận Đống Đa","Hà Nội","690000000","0","2","Phường Ô Chợ Dừa","","0","","0"
"","2","","","61.1","Quận Tân Phú","Tp Hồ Chí Minh","2400000000","0","2","Phường Sơn Kỳ","","2","","1"
"","3","","","192","Thành phố Thủ Đức","Tp Hồ Chí Minh","14600000000","0","3","Phường An Phú (Quận 2 cũ)","","0","","0"
"","2","","","68","Quận 7","Tp Hồ Chí Minh","2400000000","0","2","Phường Phú Thuận","","0","","0"
"","1","","","50","Quận Bình Tân","Tp Hồ Chí Minh","2400000000","0","1","Phường An Lạc","","0","","0"
"","1","","","41","Thành phố Dĩ An","Bình Dương","1320000000","0","1","Phường Đông Hòa","","0","","0"
"","2","","","86","Quận 5","Tp Hồ Chí Minh","4600000000","0","0","Phường 10","","0","","0"
"","1","","","53","Huyện Bình Chánh","Tp Hồ Chí Minh","1570000000","0","1","Xã Phong Phú","","0","","0"
"","1","","","47","Thành phố Thủ Đức","Tp Hồ Chí Minh","1850000000","0","1","Phường Phước Bình (Quận 9 cũ)","","0","","5"
"","2","","","42","Thành phố Nha Trang","Khánh Hòa","1420000000","0","1","Phường Phước Hải","","0","","0"
"","2","","","50","Huyện Bình Chánh","Tp Hồ Chí Minh","999000000","0","2","Xã An Phú Tây","","2","","1"
"","2","","","65","Quận 11","Tp Hồ Chí Minh","1900000000","0","0","Phường 15","","0","","0"
"","2","","","82","Thành phố Thủ Đức","Tp Hồ Chí Minh","3599000000","0","2","Phường Long Bình (Quận 9 cũ)","","0","","0"
"","2","","","70","Thành phố Thuận An","Bình Dương","1850000000","0","2","Phường Lái Thiêu","","7","Hướng Đông Nam","6"
"","3","","","87","Thành phố Thuận An","Bình Dương","2260000000","0","2","Phường Lái Thiêu","","0","Hướng Đông Nam","6"
"","2","","","55","Quận Tây Hồ","Hà Nội","700000000","0","2","Phường Phú Thượng","","6","","6"
"","1","","","43","Thành phố Nha Trang","Khánh Hòa","1450000000","0","1","Phường Phước Long","","5","","8"
"","3","","","70","Quận Liên Chiểu","Đà Nẵng","340000000","0","2","Phường Hòa Hiệp Nam","","6","","5"
"","3","","","85","Quận 8","Tp Hồ Chí Minh","2930000000","0","2","Phường 4","","0","","0"
"","11","","","106","Quận 12","Tp Hồ Chí Minh","6790000000","0","7","Phường Đông Hưng Thuận","","0","","0"
"","2","","","46","Thành phố Dĩ An","Bình Dương","1600000000","0","0","Phường Đông Hòa","","0","","0"
"","2","","","72","Huyện Bình Chánh","Tp Hồ Chí Minh","2800000000","0","0","Xã Bình Hưng","","0","","0"
"","2","","","53","Thành phố Dĩ An","Bình Dương","1600000000","0","2","Phường Đông Hòa","","0","","0"
"","2","","","51","Quận 6","Tp Hồ Chí Minh","1890000000","0","0","Phường 10","","0","","0"
"","2","","","58","Quận Hai Bà Trưng","Hà Nội","700000000","0","2","Phường Bách Khoa","","6","","6"
"","2","","","58","Quận Hoàng Mai","Hà Nội","700000000","0","2","Phường Tân Mai","","8","","6"
"","2","","","55","Quận Đống Đa","Hà Nội","700000000","0","2","Phường Khâm Thiên","","8","","6"
"","2","","","52","Quận Bắc Từ Liêm","Hà Nội","700000000","0","2","Phường Cổ Nhuế 1","","8","","6"
"","3","","","82","Quận Nam Từ Liêm","Hà Nội","3500000000","0","2","Phường Tây Mỗ","","0","","0"
"","2","","","56","Quận Ba Đình","Hà Nội","750000000","0","2","Phường Vĩnh Phúc","","6","","6"
"","2","","","69","Thành phố Thủ Đức","Tp Hồ Chí Minh","2300000000","0","0","Phường Trường Thọ (Quận Thủ Đức cũ)","","0","","0"
"","2","","","60","Huyện Bình Chánh","Tp Hồ Chí Minh","2200000000","0","2","Thị trấn Tân Túc","","0","","0"
"","2","","","85","Huyện Nhà Bè","Tp Hồ Chí Minh","4850000000","0","2","Xã Phước Kiển","","6","","7"
